"","X_WGS84","Y_WGS84","ConnochaetesGnou","GuloGulo","PantheraOnca","PteropusGiganteus","TenrecEcaudatus","VulpesVulpes"
"1616",13.5,19.000007823,0,0,0,0,0,0
"1617",16.5,19.000007823,0,0,0,0,0,0
"1618",19.5,19.000007823,0,0,0,0,0,0
"1619",22.5,19.000007823,0,0,0,0,0,0
"1620",25.5,19.000007823,0,0,0,0,0,0
"1621",28.5,19.000007823,0,0,0,0,0,0
"1622",31.5,19.000007823,0,0,0,0,0,1
"1623",34.5,19.000007823,0,0,0,0,0,1
"1624",37.5,19.000007823,0,0,0,0,0,0
"1625",40.5,19.000007823,0,0,0,0,0,1
"1626",43.5,19.000007823,0,0,0,0,0,1
"1627",46.5,19.000007823,0,0,0,0,0,1
"1628",49.5,19.000007823,0,0,0,0,0,1
"1629",52.5,19.000007823,0,0,0,0,0,1
"1630",55.5,19.000007823,0,0,0,0,0,1
"1631",58.5,19.000007823,0,0,0,0,0,1
"1632",73.5,19.000007823,0,0,0,1,0,1
"1633",76.5,19.000007823,0,0,0,1,0,1
"1634",79.5,19.000007823,0,0,0,1,0,1
"1635",82.5,19.000007823,0,0,0,1,0,1
"1636",85.5,19.000007823,0,0,0,1,0,1
"1637",91.5,19.000007823,0,0,0,0,0,0
"1638",94.5,19.000007823,0,0,0,1,0,0
"1639",97.5,19.000007823,0,0,0,1,0,0
"1640",100.5,19.000007823,0,0,0,0,0,0
"1641",103.5,19.000007823,0,0,0,0,0,0
"1642",106.5,19.000007823,0,0,0,0,0,0
"1643",109.5,19.000007823,0,0,0,0,0,0
"1644",112.5,19.000007823,0,0,0,0,0,0
"1645",121.5,19.000007823,0,0,0,0,0,0
"1646",145.5,19.000007823,0,0,0,0,0,0
"1647",-100.5,16.000007823,0,0,1,0,0,0
"1648",-97.5,16.000007823,0,0,1,0,0,0
"1649",-94.5,16.000007823,0,0,1,0,0,0
"1650",-91.5,16.000007823,0,0,1,0,0,0
"1651",-88.5,16.000007823,0,0,1,0,0,0
"1652",-85.5,16.000007823,0,0,1,0,0,0
"1653",-82.5,16.000007823,0,0,1,0,0,0
"1654",-61.5,16.000007823,0,0,0,0,0,0
"1655",-25.5,16.000007823,0,0,0,0,0,0
"1656",-22.5,16.000007823,0,0,0,0,0,0
"1657",-16.5,16.000007823,0,0,0,0,0,0
"1658",-13.5,16.000007823,0,0,0,0,0,0
"1659",-10.5,16.000007823,0,0,0,0,0,0
"1660",-7.5,16.000007823,0,0,0,0,0,0
"1661",-4.5,16.000007823,0,0,0,0,0,0
"1662",-1.5,16.000007823,0,0,0,0,0,0
"1663",1.5,16.000007823,0,0,0,0,0,0
"1664",4.5,16.000007823,0,0,0,0,0,0
"1665",7.5,16.000007823,0,0,0,0,0,0
"1666",10.5,16.000007823,0,0,0,0,0,0
"1667",13.5,16.000007823,0,0,0,0,0,0
"1668",16.5,16.000007823,0,0,0,0,0,0
"1669",19.5,16.000007823,0,0,0,0,0,0
"1670",22.5,16.000007823,0,0,0,0,0,0
"1671",25.5,16.000007823,0,0,0,0,0,0
"1672",28.5,16.000007823,0,0,0,0,0,0
"1673",31.5,16.000007823,0,0,0,0,0,0
"1674",34.5,16.000007823,0,0,0,0,0,1
"1675",37.5,16.000007823,0,0,0,0,0,0
"1676",40.5,16.000007823,0,0,0,0,0,0
"1677",43.5,16.000007823,0,0,0,0,0,1
"1678",46.5,16.000007823,0,0,0,0,0,1
"1679",49.5,16.000007823,0,0,0,0,0,1
"1680",52.5,16.000007823,0,0,0,0,0,1
"1681",55.5,16.000007823,0,0,0,0,0,1
"1682",73.5,16.000007823,0,0,0,1,0,0
"1683",76.5,16.000007823,0,0,0,1,0,0
"1684",79.5,16.000007823,0,0,0,1,0,0
"1685",82.5,16.000007823,0,0,0,1,0,0
"1686",94.5,16.000007823,0,0,0,1,0,0
"1687",97.5,16.000007823,0,0,0,1,0,0
"1688",100.5,16.000007823,0,0,0,0,0,0
"1689",103.5,16.000007823,0,0,0,0,0,0
"1690",106.5,16.000007823,0,0,0,0,0,0
"1691",109.5,16.000007823,0,0,0,0,0,0
"1692",112.5,16.000007823,0,0,0,0,0,0
"1693",118.5,16.000007823,0,0,0,0,0,0
"1694",121.5,16.000007823,0,0,0,0,0,0
"1695",145.5,16.000007823,0,0,0,0,0,0
"1696",-91.5,13.000007823,0,0,0,0,0,0
"1697",-88.5,13.000007823,0,0,0,0,0,0
"1698",-85.5,13.000007823,0,0,1,0,0,0
"1699",-82.5,13.000007823,0,0,1,0,0,0
"1700",-73.5,13.000007823,0,0,0,0,0,0
"1701",-70.5,13.000007823,0,0,0,0,0,0
"1702",-67.5,13.000007823,0,0,0,0,0,0
"1703",-61.5,13.000007823,0,0,0,0,0,0
"1704",-16.5,13.000007823,0,0,0,0,0,0
"1705",-13.5,13.000007823,0,0,0,0,0,0
"1706",-10.5,13.000007823,0,0,0,0,0,0
"1707",-7.5,13.000007823,0,0,0,0,0,0
"1708",-4.5,13.000007823,0,0,0,0,0,0
"1709",-1.5,13.000007823,0,0,0,0,0,0
"1710",1.5,13.000007823,0,0,0,0,0,0
"1711",4.5,13.000007823,0,0,0,0,0,0
"1712",7.5,13.000007823,0,0,0,0,0,0
"1713",10.5,13.000007823,0,0,0,0,0,0
"1714",13.5,13.000007823,0,0,0,0,0,0
"1715",16.5,13.000007823,0,0,0,0,0,0
"1716",19.5,13.000007823,0,0,0,0,0,0
"1717",22.5,13.000007823,0,0,0,0,0,0
"1718",25.5,13.000007823,0,0,0,0,0,0
"1719",28.5,13.000007823,0,0,0,0,0,0
"1720",31.5,13.000007823,0,0,0,0,0,0
"1721",34.5,13.000007823,0,0,0,0,0,0
"1722",37.5,13.000007823,0,0,0,0,0,0
"1723",40.5,13.000007823,0,0,0,0,0,0
"1724",43.5,13.000007823,0,0,0,0,0,1
"1725",46.5,13.000007823,0,0,0,0,0,1
"1726",49.5,13.000007823,0,0,0,0,0,1
"1727",52.5,13.000007823,0,0,0,0,0,0
"1728",55.5,13.000007823,0,0,0,0,0,0
"1729",73.5,13.000007823,0,0,0,1,0,0
"1730",76.5,13.000007823,0,0,0,1,0,0
"1731",79.5,13.000007823,0,0,0,1,0,0
"1732",91.5,13.000007823,0,0,0,0,0,0
"1733",94.5,13.000007823,0,0,0,0,0,0
"1734",97.5,13.000007823,0,0,0,0,0,0
"1735",100.5,13.000007823,0,0,0,0,0,0
"1736",103.5,13.000007823,0,0,0,0,0,0
"1737",106.5,13.000007823,0,0,0,0,0,0
"1738",109.5,13.000007823,0,0,0,0,0,0
"1739",121.5,13.000007823,0,0,0,0,0,0
"1740",124.5,13.000007823,0,0,0,0,0,0
"1741",145.5,13.000007823,0,0,0,0,0,0
"1742",163.5,13.000007823,0,0,0,0,0,0
"1743",-109.5,10.000007823,0,0,0,0,0,0
"1744",-85.5,10.000007823,0,0,1,0,0,0
"1745",-82.5,10.000007823,0,0,1,0,0,0
"1746",-79.5,10.000007823,0,0,1,0,0,0
"1747",-76.5,10.000007823,0,0,1,0,0,0
"1748",-73.5,10.000007823,0,0,1,0,0,0
"1749",-70.5,10.000007823,0,0,1,0,0,0
"1750",-67.5,10.000007823,0,0,1,0,0,0
"1751",-64.5,10.000007823,0,0,1,0,0,0
"1752",-61.5,10.000007823,0,0,1,0,0,0
"1753",-16.5,10.000007823,0,0,0,0,0,0
"1754",-13.5,10.000007823,0,0,0,0,0,0
"1755",-10.5,10.000007823,0,0,0,0,0,0
"1756",-7.5,10.000007823,0,0,0,0,0,0
"1757",-4.5,10.000007823,0,0,0,0,0,0
"1758",-1.5,10.000007823,0,0,0,0,0,0
"1759",1.5,10.000007823,0,0,0,0,0,0
"1760",4.5,10.000007823,0,0,0,0,0,0
"1761",7.5,10.000007823,0,0,0,0,0,0
"1762",10.5,10.000007823,0,0,0,0,0,0
"1763",13.5,10.000007823,0,0,0,0,0,0
"1764",16.5,10.000007823,0,0,0,0,0,0
"1765",19.5,10.000007823,0,0,0,0,0,0
"1766",22.5,10.000007823,0,0,0,0,0,0
"1767",25.5,10.000007823,0,0,0,0,0,0
"1768",28.5,10.000007823,0,0,0,0,0,0
"1769",31.5,10.000007823,0,0,0,0,0,0
"1770",34.5,10.000007823,0,0,0,0,0,0
"1771",37.5,10.000007823,0,0,0,0,0,0
"1772",40.5,10.000007823,0,0,0,0,0,0
"1773",43.5,10.000007823,0,0,0,0,0,0
"1774",46.5,10.000007823,0,0,0,0,0,0
"1775",49.5,10.000007823,0,0,0,0,0,0
"1776",52.5,10.000007823,0,0,0,0,0,0
"1777",73.5,10.000007823,0,0,0,0,0,0
"1778",76.5,10.000007823,0,0,0,1,0,0
"1779",79.5,10.000007823,0,0,0,1,0,0
"1780",82.5,10.000007823,0,0,0,0,0,0
"1781",91.5,10.000007823,0,0,0,0,0,0
"1782",97.5,10.000007823,0,0,0,0,0,0
"1783",100.5,10.000007823,0,0,0,0,0,0
"1784",103.5,10.000007823,0,0,0,0,0,0
"1785",106.5,10.000007823,0,0,0,0,0,0
"1786",109.5,10.000007823,0,0,0,0,0,0
"1787",118.5,10.000007823,0,0,0,0,0,0
"1788",121.5,10.000007823,0,0,0,0,0,0
"1789",124.5,10.000007823,0,0,0,0,0,0
"1790",127.5,10.000007823,0,0,0,0,0,0
"1791",163.5,10.000007823,0,0,0,0,0,0
"1792",166.5,10.000007823,0,0,0,0,0,0
"1793",-82.5,7.000007823,0,0,0,0,0,0
"1794",-79.5,7.000007823,0,0,1,0,0,0
"1795",-76.5,7.000007823,0,0,1,0,0,0
"1796",-73.5,7.000007823,0,0,1,0,0,0
"1797",-70.5,7.000007823,0,0,1,0,0,0
"1798",-67.5,7.000007823,0,0,1,0,0,0
"1799",-64.5,7.000007823,0,0,1,0,0,0
"1800",-61.5,7.000007823,0,0,1,0,0,0
"1801",-58.5,7.000007823,0,0,1,0,0,0
"1802",-55.5,7.000007823,0,0,1,0,0,0
"1803",-52.5,7.000007823,0,0,0,0,0,0
"1804",-13.5,7.000007823,0,0,0,0,0,0
"1805",-10.5,7.000007823,0,0,0,0,0,0
"1806",-7.5,7.000007823,0,0,0,0,0,0
"1807",-4.5,7.000007823,0,0,0,0,0,0
"1808",-1.5,7.000007823,0,0,0,0,0,0
"1809",1.5,7.000007823,0,0,0,0,0,0
"1810",4.5,7.000007823,0,0,0,0,0,0
"1811",7.5,7.000007823,0,0,0,0,0,0
"1812",10.5,7.000007823,0,0,0,0,0,0
"1813",13.5,7.000007823,0,0,0,0,0,0
"1814",16.5,7.000007823,0,0,0,0,0,0
"1815",19.5,7.000007823,0,0,0,0,0,0
"1816",22.5,7.000007823,0,0,0,0,0,0
"1817",25.5,7.000007823,0,0,0,0,0,0
"1818",28.5,7.000007823,0,0,0,0,0,0
"1819",31.5,7.000007823,0,0,0,0,0,0
"1820",34.5,7.000007823,0,0,0,0,0,0
"1821",37.5,7.000007823,0,0,0,0,0,0
"1822",40.5,7.000007823,0,0,0,0,0,0
"1823",43.5,7.000007823,0,0,0,0,0,0
"1824",46.5,7.000007823,0,0,0,0,0,0
"1825",49.5,7.000007823,0,0,0,0,0,0
"1826",73.5,7.000007823,0,0,0,0,0,0
"1827",76.5,7.000007823,0,0,0,1,0,0
"1828",79.5,7.000007823,0,0,0,1,0,0
"1829",82.5,7.000007823,0,0,0,1,0,0
"1830",94.5,7.000007823,0,0,0,0,0,0
"1831",97.5,7.000007823,0,0,0,0,0,0
"1832",100.5,7.000007823,0,0,0,0,0,0
"1833",103.5,7.000007823,0,0,0,0,0,0
"1834",115.5,7.000007823,0,0,0,0,0,0
"1835",118.5,7.000007823,0,0,0,0,0,0
"1836",121.5,7.000007823,0,0,0,0,0,0
"1837",124.5,7.000007823,0,0,0,0,0,0
"1838",127.5,7.000007823,0,0,0,0,0,0
"1839",133.5,7.000007823,0,0,0,0,0,0
"1840",148.5,7.000007823,0,0,0,0,0,0
"1841",151.5,7.000007823,0,0,0,0,0,0
"1842",157.5,7.000007823,0,0,0,0,0,0
"1843",160.5,7.000007823,0,0,0,0,0,0
"1844",169.5,7.000007823,0,0,0,0,0,0
"1845",172.5,7.000007823,0,0,0,0,0,0
"1846",-160.5,4.000007823,0,0,0,0,0,0
"1847",-79.5,4.000007823,0,0,0,0,0,0
"1848",-76.5,4.000007823,0,0,1,0,0,0
"1849",-73.5,4.000007823,0,0,1,0,0,0
"1850",-70.5,4.000007823,0,0,1,0,0,0
"1851",-67.5,4.000007823,0,0,1,0,0,0
"1852",-64.5,4.000007823,0,0,1,0,0,0
"1853",-61.5,4.000007823,0,0,1,0,0,0
"1854",-58.5,4.000007823,0,0,1,0,0,0
"1855",-55.5,4.000007823,0,0,1,0,0,0
"1856",-52.5,4.000007823,0,0,1,0,0,0
"1857",-49.5,4.000007823,0,0,0,0,0,0
"1858",-10.5,4.000007823,0,0,0,0,0,0
"1859",-7.5,4.000007823,0,0,0,0,0,0
"1860",-4.5,4.000007823,0,0,0,0,0,0
"1861",-1.5,4.000007823,0,0,0,0,0,0
"1862",4.5,4.000007823,0,0,0,0,0,0
"1863",7.5,4.000007823,0,0,0,0,0,0
"1864",10.5,4.000007823,0,0,0,0,0,0
"1865",13.5,4.000007823,0,0,0,0,0,0
"1866",16.5,4.000007823,0,0,0,0,0,0
"1867",19.5,4.000007823,0,0,0,0,0,0
"1868",22.5,4.000007823,0,0,0,0,0,0
"1869",25.5,4.000007823,0,0,0,0,0,0
"1870",28.5,4.000007823,0,0,0,0,0,0
"1871",31.5,4.000007823,0,0,0,0,0,0
"1872",34.5,4.000007823,0,0,0,0,0,0
"1873",37.5,4.000007823,0,0,0,0,0,0
"1874",40.5,4.000007823,0,0,0,0,0,0
"1875",43.5,4.000007823,0,0,0,0,0,0
"1876",46.5,4.000007823,0,0,0,0,0,0
"1877",49.5,4.000007823,0,0,0,0,0,0
"1878",73.5,4.000007823,0,0,0,0,0,0
"1879",94.5,4.000007823,0,0,0,0,0,0
"1880",97.5,4.000007823,0,0,0,0,0,0
"1881",100.5,4.000007823,0,0,0,0,0,0
"1882",103.5,4.000007823,0,0,0,0,0,0
"1883",106.5,4.000007823,0,0,0,0,0,0
"1884",109.5,4.000007823,0,0,0,0,0,0
"1885",112.5,4.000007823,0,0,0,0,0,0
"1886",115.5,4.000007823,0,0,0,0,0,0
"1887",118.5,4.000007823,0,0,0,0,0,0
"1888",121.5,4.000007823,0,0,0,0,0,0
"1889",124.5,4.000007823,0,0,0,0,0,0
"1890",127.5,4.000007823,0,0,0,0,0,0
"1891",133.5,4.000007823,0,0,0,0,0,0
"1892",154.5,4.000007823,0,0,0,0,0,0
"1893",163.5,4.000007823,0,0,0,0,0,0
"1894",172.5,4.000007823,0,0,0,0,0,0
"1895",-157.5,1.000007823,0,0,0,0,0,0
"1896",-91.5,1.000007823,0,0,0,0,0,0
"1897",-88.5,1.000007823,0,0,0,0,0,0
"1898",-79.5,1.000007823,0,0,0,0,0,0
"1899",-76.5,1.000007823,0,0,1,0,0,0
"1900",-73.5,1.000007823,0,0,1,0,0,0
"1901",-70.5,1.000007823,0,0,1,0,0,0
"1902",-67.5,1.000007823,0,0,1,0,0,0
"1903",-64.5,1.000007823,0,0,1,0,0,0
"1904",-61.5,1.000007823,0,0,1,0,0,0
"1905",-58.5,1.000007823,0,0,1,0,0,0
"1906",-55.5,1.000007823,0,0,1,0,0,0
"1907",-52.5,1.000007823,0,0,1,0,0,0
"1908",-49.5,1.000007823,0,0,1,0,0,0
"1909",7.5,1.000007823,0,0,0,0,0,0
"1910",10.5,1.000007823,0,0,0,0,0,0
"1911",13.5,1.000007823,0,0,0,0,0,0
"1912",16.5,1.000007823,0,0,0,0,0,0
"1913",19.5,1.000007823,0,0,0,0,0,0
"1914",22.5,1.000007823,0,0,0,0,0,0
"1915",25.5,1.000007823,0,0,0,0,0,0
"1916",28.5,1.000007823,0,0,0,0,0,0
"1917",31.5,1.000007823,0,0,0,0,0,0
"1918",34.5,1.000007823,0,0,0,0,0,0
"1919",37.5,1.000007823,0,0,0,0,0,0
"1920",40.5,1.000007823,0,0,0,0,0,0
"1921",43.5,1.000007823,0,0,0,0,0,0
"1922",46.5,1.000007823,0,0,0,0,0,0
"1923",73.5,1.000007823,0,0,0,0,0,0
"1924",97.5,1.000007823,0,0,0,0,0,0
"1925",100.5,1.000007823,0,0,0,0,0,0
"1926",103.5,1.000007823,0,0,0,0,0,0
"1927",109.5,1.000007823,0,0,0,0,0,0
"1928",112.5,1.000007823,0,0,0,0,0,0
"1929",115.5,1.000007823,0,0,0,0,0,0
"1930",118.5,1.000007823,0,0,0,0,0,0
"1931",121.5,1.000007823,0,0,0,0,0,0
"1932",124.5,1.000007823,0,0,0,0,0,0
"1933",127.5,1.000007823,0,0,0,0,0,0
"1934",130.5,1.000007823,0,0,0,0,0,0
"1935",172.5,1.000007823,0,0,0,0,0,0
"1936",-172.5,-1.999992177,0,0,0,0,0,0
"1937",-91.5,-1.999992177,0,0,0,0,0,0
"1938",-88.5,-1.999992177,0,0,0,0,0,0
"1939",-79.5,-1.999992177,0,0,1,0,0,0
"1940",-76.5,-1.999992177,0,0,1,0,0,0
"1941",-73.5,-1.999992177,0,0,1,0,0,0
"1942",-70.5,-1.999992177,0,0,1,0,0,0
"1943",-67.5,-1.999992177,0,0,1,0,0,0
"1944",-64.5,-1.999992177,0,0,1,0,0,0
"1945",-61.5,-1.999992177,0,0,1,0,0,0
"1946",-58.5,-1.999992177,0,0,1,0,0,0
"1947",-55.5,-1.999992177,0,0,1,0,0,0
"1948",-52.5,-1.999992177,0,0,1,0,0,0
"1949",-49.5,-1.999992177,0,0,1,0,0,0
"1950",-46.5,-1.999992177,0,0,1,0,0,0
"1951",-43.5,-1.999992177,0,0,1,0,0,0
"1952",-40.5,-1.999992177,0,0,1,0,0,0
"1953",7.5,-1.999992177,0,0,0,0,0,0
"1954",10.5,-1.999992177,0,0,0,0,0,0
"1955",13.5,-1.999992177,0,0,0,0,0,0
"1956",16.5,-1.999992177,0,0,0,0,0,0
"1957",19.5,-1.999992177,0,0,0,0,0,0
"1958",22.5,-1.999992177,0,0,0,0,0,0
"1959",25.5,-1.999992177,0,0,0,0,0,0
"1960",28.5,-1.999992177,0,0,0,0,0,0
"1961",31.5,-1.999992177,0,0,0,0,0,0
"1962",34.5,-1.999992177,0,0,0,0,0,0
"1963",37.5,-1.999992177,0,0,0,0,0,0
"1964",40.5,-1.999992177,0,0,0,0,0,0
"1965",43.5,-1.999992177,0,0,0,0,0,0
"1966",73.5,-1.999992177,0,0,0,0,0,0
"1967",97.5,-1.999992177,0,0,0,0,0,0
"1968",100.5,-1.999992177,0,0,0,0,0,0
"1969",103.5,-1.999992177,0,0,0,0,0,0
"1970",106.5,-1.999992177,0,0,0,0,0,0
"1971",109.5,-1.999992177,0,0,0,0,0,0
"1972",112.5,-1.999992177,0,0,0,0,0,0
"1973",115.5,-1.999992177,0,0,0,0,0,0
"1974",118.5,-1.999992177,0,0,0,0,0,0
"1975",121.5,-1.999992177,0,0,0,0,0,0
"1976",124.5,-1.999992177,0,0,0,0,0,0
"1977",127.5,-1.999992177,0,0,0,0,0,0
"1978",130.5,-1.999992177,0,0,0,0,0,0
"1979",133.5,-1.999992177,0,0,0,0,0,0
"1980",136.5,-1.999992177,0,0,0,0,0,0
"1981",139.5,-1.999992177,0,0,0,0,0,0
"1982",142.5,-1.999992177,0,0,0,0,0,0
"1983",145.5,-1.999992177,0,0,0,0,0,0
"1984",148.5,-1.999992177,0,0,0,0,0,0
"1985",151.5,-1.999992177,0,0,0,0,0,0
"1986",154.5,-1.999992177,0,0,0,0,0,0
"1987",175.5,-1.999992177,0,0,0,0,0,0
"1988",-169.5,-4.999992177,0,0,0,0,0,0
"1989",-82.5,-4.999992177,0,0,0,0,0,0
"1990",-79.5,-4.999992177,0,0,1,0,0,0
"1991",-76.5,-4.999992177,0,0,1,0,0,0
"1992",-73.5,-4.999992177,0,0,1,0,0,0
"1993",-70.5,-4.999992177,0,0,1,0,0,0
"1994",-67.5,-4.999992177,0,0,1,0,0,0
"1995",-64.5,-4.999992177,0,0,1,0,0,0
"1996",-61.5,-4.999992177,0,0,1,0,0,0
"1997",-58.5,-4.999992177,0,0,1,0,0,0
"1998",-55.5,-4.999992177,0,0,1,0,0,0
"1999",-52.5,-4.999992177,0,0,1,0,0,0
"2000",-49.5,-4.999992177,0,0,1,0,0,0
"2001",-46.5,-4.999992177,0,0,1,0,0,0
"2002",-43.5,-4.999992177,0,0,1,0,0,0
"2003",-40.5,-4.999992177,0,0,1,0,0,0
"2004",-37.5,-4.999992177,0,0,0,0,0,0
"2005",-34.5,-4.999992177,0,0,0,0,0,0
"2006",10.5,-4.999992177,0,0,0,0,0,0
"2007",13.5,-4.999992177,0,0,0,0,0,0
"2008",16.5,-4.999992177,0,0,0,0,0,0
"2009",19.5,-4.999992177,0,0,0,0,0,0
"2010",22.5,-4.999992177,0,0,0,0,0,0
"2011",25.5,-4.999992177,0,0,0,0,0,0
"2012",28.5,-4.999992177,0,0,0,0,0,0
"2013",31.5,-4.999992177,0,0,0,0,0,0
"2014",34.5,-4.999992177,0,0,0,0,0,0
"2015",37.5,-4.999992177,0,0,0,0,0,0
"2016",40.5,-4.999992177,0,0,0,0,0,0
"2017",52.5,-4.999992177,0,0,0,0,0,0
"2018",55.5,-4.999992177,0,0,0,0,0,0
"2019",70.5,-4.999992177,0,0,0,0,0,0
"2020",73.5,-4.999992177,0,0,0,0,0,0
"2021",103.5,-4.999992177,0,0,0,0,0,0
"2022",106.5,-4.999992177,0,0,0,0,0,0
"2023",109.5,-4.999992177,0,0,0,0,0,0
"2024",112.5,-4.999992177,0,0,0,0,0,0
"2025",115.5,-4.999992177,0,0,0,0,0,0
"2026",118.5,-4.999992177,0,0,0,0,0,0
"2027",121.5,-4.999992177,0,0,0,0,0,0
"2028",124.5,-4.999992177,0,0,0,0,0,0
"2029",127.5,-4.999992177,0,0,0,0,0,0
"2030",130.5,-4.999992177,0,0,0,0,0,0
"2031",133.5,-4.999992177,0,0,0,0,0,0
"2032",136.5,-4.999992177,0,0,0,0,0,0
"2033",139.5,-4.999992177,0,0,0,0,0,0
"2034",142.5,-4.999992177,0,0,0,0,0,0
"2035",145.5,-4.999992177,0,0,0,0,0,0
"2036",148.5,-4.999992177,0,0,0,0,0,0
"2037",151.5,-4.999992177,0,0,0,0,0,0
"2038",154.5,-4.999992177,0,0,0,0,0,0
"2039",175.5,-4.999992177,0,0,0,0,0,0
"2040",-79.5,-7.999992177,0,0,0,0,0,0
"2041",-76.5,-7.999992177,0,0,1,0,0,0
"2042",-73.5,-7.999992177,0,0,1,0,0,0
"2043",-70.5,-7.999992177,0,0,1,0,0,0
"2044",-67.5,-7.999992177,0,0,1,0,0,0
"2045",-64.5,-7.999992177,0,0,1,0,0,0
"2046",-61.5,-7.999992177,0,0,1,0,0,0
"2047",-58.5,-7.999992177,0,0,0,0,0,0
"2048",-55.5,-7.999992177,0,0,0,0,0,0
"2049",-52.5,-7.999992177,0,0,1,0,0,0
"2050",-49.5,-7.999992177,0,0,1,0,0,0
"2051",-46.5,-7.999992177,0,0,1,0,0,0
"2052",-43.5,-7.999992177,0,0,1,0,0,0
"2053",-40.5,-7.999992177,0,0,1,0,0,0
"2054",-37.5,-7.999992177,0,0,0,0,0,0
"2055",-34.5,-7.999992177,0,0,0,0,0,0
"2056",13.5,-7.999992177,0,0,0,0,0,0
"2057",16.5,-7.999992177,0,0,0,0,0,0
"2058",19.5,-7.999992177,0,0,0,0,0,0
"2059",22.5,-7.999992177,0,0,0,0,0,0
"2060",25.5,-7.999992177,0,0,0,0,0,0
"2061",28.5,-7.999992177,0,0,0,0,0,0
"2062",31.5,-7.999992177,0,0,0,0,0,0
"2063",34.5,-7.999992177,0,0,0,0,0,0
"2064",37.5,-7.999992177,0,0,0,0,0,0
"2065",40.5,-7.999992177,0,0,0,0,0,0
"2066",49.5,-7.999992177,0,0,0,0,0,0
"2067",52.5,-7.999992177,0,0,0,0,0,0
"2068",55.5,-7.999992177,0,0,0,0,0,0
"2069",106.5,-7.999992177,0,0,0,0,0,0
"2070",109.5,-7.999992177,0,0,0,0,0,0
"2071",112.5,-7.999992177,0,0,0,0,0,0
"2072",115.5,-7.999992177,0,0,0,0,0,0
"2073",118.5,-7.999992177,0,0,0,0,0,0
"2074",121.5,-7.999992177,0,0,0,0,0,0
"2075",124.5,-7.999992177,0,0,0,0,0,0
"2076",127.5,-7.999992177,0,0,0,0,0,0
"2077",130.5,-7.999992177,0,0,0,0,0,0
"2078",133.5,-7.999992177,0,0,0,0,0,0
"2079",136.5,-7.999992177,0,0,0,0,0,0
"2080",139.5,-7.999992177,0,0,0,0,0,0
"2081",142.5,-7.999992177,0,0,0,0,0,0
"2082",145.5,-7.999992177,0,0,0,0,0,0
"2083",148.5,-7.999992177,0,0,0,0,0,0
"2084",151.5,-7.999992177,0,0,0,0,0,0
"2085",154.5,-7.999992177,0,0,0,0,0,0
"2086",157.5,-7.999992177,0,0,0,0,0,0
"2087",160.5,-7.999992177,0,0,0,0,0,0
"2088",-79.5,-10.999992177,0,0,0,0,0,0
"2089",-76.5,-10.999992177,0,0,1,0,0,0
"2090",-73.5,-10.999992177,0,0,1,0,0,0
"2091",-70.5,-10.999992177,0,0,1,0,0,0
"2092",-67.5,-10.999992177,0,0,1,0,0,0
"2093",-64.5,-10.999992177,0,0,1,0,0,0
"2094",-61.5,-10.999992177,0,0,0,0,0,0
"2095",-58.5,-10.999992177,0,0,0,0,0,0
"2096",-55.5,-10.999992177,0,0,0,0,0,0
"2097",-52.5,-10.999992177,0,0,1,0,0,0
"2098",-49.5,-10.999992177,0,0,1,0,0,0
"2099",-46.5,-10.999992177,0,0,1,0,0,0
"2100",-43.5,-10.999992177,0,0,1,0,0,0
"2101",-40.5,-10.999992177,0,0,1,0,0,0
"2102",-37.5,-10.999992177,0,0,0,0,0,0
"2103",-34.5,-10.999992177,0,0,0,0,0,0
"2104",13.5,-10.999992177,0,0,0,0,0,0
"2105",16.5,-10.999992177,0,0,0,0,0,0
"2106",19.5,-10.999992177,0,0,0,0,0,0
"2107",22.5,-10.999992177,0,0,0,0,0,0
"2108",25.5,-10.999992177,0,0,0,0,0,0
"2109",28.5,-10.999992177,0,0,0,0,0,0
"2110",31.5,-10.999992177,0,0,0,0,0,0
"2111",34.5,-10.999992177,0,0,0,0,0,0
"2112",37.5,-10.999992177,0,0,0,0,0,0
"2113",40.5,-10.999992177,0,0,0,0,0,0
"2114",43.5,-10.999992177,0,0,0,0,0,0
"2115",49.5,-10.999992177,0,0,0,0,1,0
"2116",52.5,-10.999992177,0,0,0,0,0,0
"2117",97.5,-10.999992177,0,0,0,0,0,0
"2118",106.5,-10.999992177,0,0,0,0,0,0
"2119",118.5,-10.999992177,0,0,0,0,0,0
"2120",121.5,-10.999992177,0,0,0,0,0,0
"2121",124.5,-10.999992177,0,0,0,0,0,0
"2122",130.5,-10.999992177,0,0,0,0,0,0
"2123",133.5,-10.999992177,0,0,0,0,0,0
"2124",136.5,-10.999992177,0,0,0,0,0,0
"2125",142.5,-10.999992177,0,0,0,0,0,0
"2126",148.5,-10.999992177,0,0,0,0,0,0
"2127",151.5,-10.999992177,0,0,0,0,0,0
"2128",154.5,-10.999992177,0,0,0,0,0,0
"2129",160.5,-10.999992177,0,0,0,0,0,0
"2130",163.5,-10.999992177,0,0,0,0,0,0
"2131",166.5,-10.999992177,0,0,0,0,0,0
"2132",169.5,-10.999992177,0,0,0,0,0,0
"2133",-178.5,-13.999992177,0,0,0,0,0,0
"2134",-175.5,-13.999992177,0,0,0,0,0,0
"2135",-172.5,-13.999992177,0,0,0,0,0,0
"2136",-169.5,-13.999992177,0,0,0,0,0,0
